,"u","t","&pi;_W","p","q","V_T"
"1477",810000,336,.5e-1,.10,.50,221890.421
"1478",860000,336,.5e-1,.10,.50,242249.063
"1479",910000,336,.5e-1,.10,.50,263270.981
"1480",960000,336,.5e-1,.10,.50,284941.333
"1481",10000,336,.5e-1,.10,.75,9132.850
"1482",60000,336,.5e-1,.10,.75,170581.503
"1483",110000,336,.5e-1,.10,.75,334451.6013
"1484",160000,336,.5e-1,.10,.75,485996.1475
"1485",210000,336,.5e-1,.10,.75,626533.6774
"1486",260000,336,.5e-1,.10,.75,757257.3028
"1487",310000,336,.5e-1,.10,.75,879230.8115
"1488",360000,336,.5e-1,.10,.75,993402.6809
"1489",410000,336,.5e-1,.10,.75,1100618.578
"1490",460000,336,.5e-1,.10,.75,1201632.501
"1491",510000,336,.5e-1,.10,.75,1297116.720
"1492",560000,336,.5e-1,.10,.75,1387670.632
"1493",610000,336,.5e-1,.10,.75,1473828.663
"1494",660000,336,.5e-1,.10,.75,1556067.309
"1495",710000,336,.5e-1,.10,.75,1634811.415
"1496",760000,336,.5e-1,.10,.75,1710439.775
"1497",810000,336,.5e-1,.10,.75,1783290.124
"1498",860000,336,.5e-1,.10,.75,1853663.588
"1499",910000,336,.5e-1,.10,.75,1921828.649
"1500",960000,336,.5e-1,.10,.75,1988024.691
"1501",10000,336,.6e-1,.10,.25,30.333
"1502",60000,336,.6e-1,.10,.25,657.881
"1503",110000,336,.6e-1,.10,.25,1641.801
"1504",160000,336,.6e-1,.10,.25,2938.069
"1505",210000,336,.6e-1,.10,.25,4544.629
"1506",260000,336,.6e-1,.10,.25,6459.506
"1507",310000,336,.6e-1,.10,.25,8680.733
"1508",360000,336,.6e-1,.10,.25,11206.360
"1509",410000,336,.6e-1,.10,.25,14034.448
"1510",460000,336,.6e-1,.10,.25,17163.068
"1511",510000,336,.6e-1,.10,.25,20590.308
"1512",560000,336,.6e-1,.10,.25,24314.263
"1513",610000,336,.6e-1,.10,.25,28333.044
"1514",660000,336,.6e-1,.10,.25,32644.773
"1515",710000,336,.6e-1,.10,.25,37247.582
"1516",760000,336,.6e-1,.10,.25,42139.618
"1517",810000,336,.6e-1,.10,.25,47319.038
"1518",860000,336,.6e-1,.10,.25,52784.010
"1519",910000,336,.6e-1,.10,.25,58532.716
"1520",960000,336,.6e-1,.10,.25,64563.349
"1521",10000,336,.6e-1,.10,.50,74.319
"1522",60000,336,.6e-1,.10,.50,1657.277
"1523",110000,336,.6e-1,.10,.50,3890.925
"1524",160000,336,.6e-1,.10,.50,6618.782
"1525",210000,336,.6e-1,.10,.50,9835.322
"1526",260000,336,.6e-1,.10,.50,13535.494
"1527",310000,336,.6e-1,.10,.50,17714.297
"1528",360000,336,.6e-1,.10,.50,22366.784
"1529",410000,336,.6e-1,.10,.50,27488.057
"1530",460000,336,.6e-1,.10,.50,33073.271
"1531",510000,336,.6e-1,.10,.50,39117.630
"1532",560000,336,.6e-1,.10,.50,45616.386
"1533",610000,336,.6e-1,.10,.50,52564.844
"1534",660000,336,.6e-1,.10,.50,59958.352
"1535",710000,336,.6e-1,.10,.50,67792.312
"1536",760000,336,.6e-1,.10,.50,76062.170
"1537",810000,336,.6e-1,.10,.50,84763.420
"1538",860000,336,.6e-1,.10,.50,93891.601
"1539",910000,336,.6e-1,.10,.50,103442.301
"1540",960000,336,.6e-1,.10,.50,113411.152
"1541",10000,336,.6e-1,.10,.75,408.992
"1542",60000,336,.6e-1,.10,.75,9317.920
"1543",110000,336,.6e-1,.10,.75,20379.925
"1544",160000,336,.6e-1,.10,.75,32422.197
"1545",210000,336,.6e-1,.10,.75,45415.308
"1546",260000,336,.6e-1,.10,.75,59335.432
"1547",310000,336,.6e-1,.10,.75,74159.347
"1548",360000,336,.6e-1,.10,.75,89864.414
"1549",410000,336,.6e-1,.10,.75,106428.559
"1550",460000,336,.6e-1,.10,.75,123830.264
"1551",510000,336,.6e-1,.10,.75,142048.548
"1552",560000,336,.6e-1,.10,.75,161062.955
"1553",610000,336,.6e-1,.10,.75,180853.543
"1554",660000,336,.6e-1,.10,.75,201400.869
"1555",710000,336,.6e-1,.10,.75,222685.977
"1556",760000,336,.6e-1,.10,.75,244690.385
"1557",810000,336,.6e-1,.10,.75,267396.075
"1558",860000,336,.6e-1,.10,.75,290785.480
"1559",910000,336,.6e-1,.10,.75,314841.474
"1560",960000,336,.6e-1,.10,.75,339547.358
"1561",10000,336,.7e-1,.10,.25,15.72
"1562",60000,336,.7e-1,.10,.25,388.48
"1563",110000,336,.7e-1,.10,.25,1025.30
"1564",160000,336,.7e-1,.10,.25,1895.23
"1565",210000,336,.7e-1,.10,.25,2997.03
"1566",260000,336,.7e-1,.10,.25,4329.60
"1567",310000,336,.7e-1,.10,.25,5891.86
"1568",360000,336,.7e-1,.10,.25,7682.72
"1569",410000,336,.7e-1,.10,.25,9701.10
"1570",460000,336,.7e-1,.10,.25,11945.92
"1571",510000,336,.7e-1,.10,.25,14416.13
"1572",560000,336,.7e-1,.10,.25,17110.64
"1573",610000,336,.7e-1,.10,.25,20028.42
"1574",660000,336,.7e-1,.10,.25,23168.40
"1575",710000,336,.7e-1,.10,.25,26529.53
"1576",760000,336,.7e-1,.10,.25,30110.77
"1577",810000,336,.7e-1,.10,.25,33911.08
"1578",860000,336,.7e-1,.10,.25,37929.43
"1579",910000,336,.7e-1,.10,.25,42164.79
"1580",960000,336,.7e-1,.10,.25,46616.13
"1581",10000,336,.7e-1,.10,.50,28.140
"1582",60000,336,.7e-1,.10,.50,722.816
"1583",110000,336,.7e-1,.10,.50,1822.564
"1584",160000,336,.7e-1,.10,.50,3246.666
"1585",210000,336,.7e-1,.10,.50,4992.379
"1586",260000,336,.7e-1,.10,.50,7057.572
"1587",310000,336,.7e-1,.10,.50,9440.130
"1588",360000,336,.7e-1,.10,.50,12137.953
"1589",410000,336,.7e-1,.10,.50,15148.951
"1590",460000,336,.7e-1,.10,.50,18471.053
"1591",510000,336,.7e-1,.10,.50,22102.197
"1592",560000,336,.7e-1,.10,.50,26040.339
"1593",610000,336,.7e-1,.10,.50,30283.446
"1594",660000,336,.7e-1,.10,.50,34829.498
"1595",710000,336,.7e-1,.10,.50,39676.490
"1596",760000,336,.7e-1,.10,.50,44822.429
"1597",810000,336,.7e-1,.10,.50,50265.337
"1598",860000,336,.7e-1,.10,.50,56003.247
"1599",910000,336,.7e-1,.10,.50,62034.204
"1600",960000,336,.7e-1,.10,.50,68356.271
"1601",10000,336,.7e-1,.10,.75,70.623
"1602",60000,336,.7e-1,.10,.75,1875.626
"1603",110000,336,.7e-1,.10,.75,4483.633
"1604",160000,336,.7e-1,.10,.75,7615.267
"1605",210000,336,.7e-1,.10,.75,11261.888
"1606",260000,336,.7e-1,.10,.75,15417.823
"1607",310000,336,.7e-1,.10,.75,20077.475
"1608",360000,336,.7e-1,.10,.75,25235.311
"1609",410000,336,.7e-1,.10,.75,30885.854
"1610",460000,336,.7e-1,.10,.75,37023.694
"1611",510000,336,.7e-1,.10,.75,43643.475
"1612",560000,336,.7e-1,.10,.75,50739.901
"1613",610000,336,.7e-1,.10,.75,58307.736
"1614",660000,336,.7e-1,.10,.75,66341.799
"1615",710000,336,.7e-1,.10,.75,74836.969
"1616",760000,336,.7e-1,.10,.75,83788.179
"1617",810000,336,.7e-1,.10,.75,93190.417
"1618",860000,336,.7e-1,.10,.75,103038.729
"1619",910000,336,.7e-1,.10,.75,113328.212
"1620",960000,336,.7e-1,.10,.75,124054.020
"1621",10000,336,.8e-1,.10,.25,9.61
"1622",60000,336,.8e-1,.10,.25,262.42
"1623",110000,336,.8e-1,.10,.25,724.50
"1624",160000,336,.8e-1,.10,.25,1372.38
"1625",210000,336,.8e-1,.10,.25,2205.12
"1626",260000,336,.8e-1,.10,.25,3222.02
"1627",310000,336,.8e-1,.10,.25,4422.39
"1628",360000,336,.8e-1,.10,.25,5805.55
"1629",410000,336,.8e-1,.10,.25,7370.80
"1630",460000,336,.8e-1,.10,.25,9117.48
"1631",510000,336,.8e-1,.10,.25,11044.89
"1632",560000,336,.8e-1,.10,.25,13152.36
"1633",610000,336,.8e-1,.10,.25,15439.23
"1634",660000,336,.8e-1,.10,.25,17904.80
"1635",710000,336,.8e-1,.10,.25,20548.42
"1636",760000,336,.8e-1,.10,.25,23369.42
"1637",810000,336,.8e-1,.10,.25,26367.14
"1638",860000,336,.8e-1,.10,.25,29540.90
"1639",910000,336,.8e-1,.10,.25,32890.06
"1640",960000,336,.8e-1,.10,.25,36413.96
"1641",10000,336,.8e-1,.10,.50,14.46
"1642",60000,336,.8e-1,.10,.50,413.40
"1643",110000,336,.8e-1,.10,.50,1103.98
"1644",160000,336,.8e-1,.10,.50,2034.86
"1645",210000,336,.8e-1,.10,.50,3204.09
"1646",260000,336,.8e-1,.10,.50,4610.49
"1647",310000,336,.8e-1,.10,.50,6252.93
"1648",360000,336,.8e-1,.10,.50,8130.24
"1649",410000,336,.8e-1,.10,.50,10241.30
"1650",460000,336,.8e-1,.10,.50,12584.97
"1651",510000,336,.8e-1,.10,.50,15160.11
"1652",560000,336,.8e-1,.10,.50,17965.60
"1653",610000,336,.8e-1,.10,.50,21000.33
"1654",660000,336,.8e-1,.10,.50,24263.18
"1655",710000,336,.8e-1,.10,.50,27753.03
"1656",760000,336,.8e-1,.10,.50,31468.80
"1657",810000,336,.8e-1,.10,.50,35409.38
"1658",860000,336,.8e-1,.10,.50,39573.68
"1659",910000,336,.8e-1,.10,.50,43960.61
"1660",960000,336,.8e-1,.10,.50,48569.09
"1661",10000,336,.8e-1,.10,.75,26.003
"1662",60000,336,.8e-1,.10,.75,775.743
"1663",110000,336,.8e-1,.10,.75,1992.147
"1664",160000,336,.8e-1,.10,.75,3547.375
"1665",210000,336,.8e-1,.10,.75,5436.509
"1666",260000,336,.8e-1,.10,.75,7657.218
"1667",310000,336,.8e-1,.10,.75,10207.218
"1668",360000,336,.8e-1,.10,.75,13084.239
"1669",410000,336,.8e-1,.10,.75,16286.026
"1670",460000,336,.8e-1,.10,.75,19810.343
"1671",510000,336,.8e-1,.10,.75,23654.965
"1672",560000,336,.8e-1,.10,.75,27817.686
"1673",610000,336,.8e-1,.10,.75,32296.313
"1674",660000,336,.8e-1,.10,.75,37088.670
"1675",710000,336,.8e-1,.10,.75,42192.593
"1676",760000,336,.8e-1,.10,.75,47605.935
"1677",810000,336,.8e-1,.10,.75,53326.565
"1678",860000,336,.8e-1,.10,.75,59352.363
"1679",910000,336,.8e-1,.10,.75,65681.228
"1680",960000,336,.8e-1,.10,.75,72311.071
"1681",10000,336,.2e-1,.12,.25,238414.872
"1682",60000,336,.2e-1,.12,.25,1945513.258
"1683",110000,336,.2e-1,.12,.25,3054058.282
"1684",160000,336,.2e-1,.12,.25,3773902.257
"1685",210000,336,.2e-1,.12,.25,4247777.426
"1686",260000,336,.2e-1,.12,.25,4566004.306
"1687",310000,336,.2e-1,.12,.25,4785737.436
"1688",360000,336,.2e-1,.12,.25,4943144.029
"1689",410000,336,.2e-1,.12,.25,5061110.584
"1690",460000,336,.2e-1,.12,.25,5154119.608
"1691",510000,336,.2e-1,.12,.25,5231335.583
"1692",560000,336,.2e-1,.12,.25,5298557.767
"1693",610000,336,.2e-1,.12,.25,5359455.912
"1694",660000,336,.2e-1,.12,.25,5416352.223
"1695",710000,336,.2e-1,.12,.25,5470716.187
"1696",760000,336,.2e-1,.12,.25,5523477.690
"1697",810000,336,.2e-1,.12,.25,5575225.161
"1698",860000,336,.2e-1,.12,.25,5626330.954
"1699",910000,336,.2e-1,.12,.25,5677030.697
"1700",960000,336,.2e-1,.12,.25,5727473.492
"1701",10000,336,.2e-1,.12,.50,668149.821
"1702",60000,336,.2e-1,.12,.50,4982888.348
"1703",110000,336,.2e-1,.12,.50,6896419.772
"1704",160000,336,.2e-1,.12,.50,7747835.170
"1705",210000,336,.2e-1,.12,.50,8142485.460
"1706",260000,336,.2e-1,.12,.50,8340703.004
"1707",310000,336,.2e-1,.12,.50,8454444.254
"1708",360000,336,.2e-1,.12,.50,8531856.306
"1709",410000,336,.2e-1,.12,.50,8593644.913
"1710",460000,336,.2e-1,.12,.50,8648714.627
"1711",510000,336,.2e-1,.12,.50,8700894.868
"1712",560000,336,.2e-1,.12,.50,8751832.485
"1713",610000,336,.2e-1,.12,.50,8802235.709
"1714",660000,336,.2e-1,.12,.50,8852409.116
"1715",710000,336,.2e-1,.12,.50,8902483.690
"1716",760000,336,.2e-1,.12,.50,8952515.761
"1717",810000,336,.2e-1,.12,.50,9002529.553
"1718",860000,336,.2e-1,.12,.50,9052535.484
"1719",910000,336,.2e-1,.12,.50,9102538.035
"1720",960000,336,.2e-1,.12,.50,9152539.132
"1721",10000,336,.2e-1,.12,.75,1308161.05
"1722",60000,336,.2e-1,.12,.75,8746491.382
"1723",110000,336,.2e-1,.12,.75,10909819.79
"1724",160000,336,.2e-1,.12,.75,11549045.63
"1725",210000,336,.2e-1,.12,.75,11763330.13
"1726",260000,336,.2e-1,.12,.75,11859134.97
"1727",310000,336,.2e-1,.12,.75,11921906.01
"1728",360000,336,.2e-1,.12,.75,11975466.76
"1729",410000,336,.2e-1,.12,.75,12026459.54
"1730",460000,336,.2e-1,.12,.75,12076736.35
"1731",510000,336,.2e-1,.12,.75,12126813.52
"1732",560000,336,.2e-1,.12,.75,12176835.04
"1733",610000,336,.2e-1,.12,.75,12226841.04
"1734",660000,336,.2e-1,.12,.75,12276842.71
"1735",710000,336,.2e-1,.12,.75,12326843.18
"1736",760000,336,.2e-1,.12,.75,12376843.31
"1737",810000,336,.2e-1,.12,.75,12426843.35
"1738",860000,336,.2e-1,.12,.75,12476843.36
"1739",910000,336,.2e-1,.12,.75,12526843.36
"1740",960000,336,.2e-1,.12,.75,12576843.36
"1741",10000,336,.3e-1,.12,.25,20266.113
"1742",60000,336,.3e-1,.12,.25,242436.331
"1743",110000,336,.3e-1,.12,.25,448969.934
"1744",160000,336,.3e-1,.12,.25,636155.2257
"1745",210000,336,.3e-1,.12,.25,806383.8505
"1746",260000,336,.3e-1,.12,.25,961751.7224
"1747",310000,336,.3e-1,.12,.25,1104095.692
"1748",360000,336,.3e-1,.12,.25,1235025.566
"1749",410000,336,.3e-1,.12,.25,1355952.175
"1750",460000,336,.3e-1,.12,.25,1468111.963
"1751",510000,336,.3e-1,.12,.25,1572588.545
"1752",560000,336,.3e-1,.12,.25,1670331.598
"1753",610000,336,.3e-1,.12,.25,1762173.413
"1754",660000,336,.3e-1,.12,.25,1848843.407
"1755",710000,336,.3e-1,.12,.25,1930980.839
"1756",760000,336,.3e-1,.12,.25,2009145.952
"1757",810000,336,.3e-1,.12,.25,2083829.741
"1758",860000,336,.3e-1,.12,.25,2155462.513
"1759",910000,336,.3e-1,.12,.25,2224421.384
"1760",960000,336,.3e-1,.12,.25,2291036.861
"1761",10000,336,.3e-1,.12,.50,140897.292
"1762",60000,336,.3e-1,.12,.50,1657688.015
"1763",110000,336,.3e-1,.12,.50,2752376.608
"1764",160000,336,.3e-1,.12,.50,3513868.062
"1765",210000,336,.3e-1,.12,.50,4048433.664
"1766",260000,336,.3e-1,.12,.50,4428450.031
"1767",310000,336,.3e-1,.12,.50,4703209.695
"1768",360000,336,.3e-1,.12,.50,4906283.638
"1769",410000,336,.3e-1,.12,.50,5060535.583
"1770",460000,336,.3e-1,.12,.50,5181537.008
"1771",510000,336,.3e-1,.12,.50,5279892.962
"1772",560000,336,.3e-1,.12,.50,5362826.080
"1773",610000,336,.3e-1,.12,.50,5435255.381
"1774",660000,336,.3e-1,.12,.50,5500530.994
"1775",710000,336,.3e-1,.12,.50,5560934.544
"1776",760000,336,.3e-1,.12,.50,5618019.945
"1777",810000,336,.3e-1,.12,.50,5672845.500
"1778",860000,336,.3e-1,.12,.50,5726131.975
"1779",910000,336,.3e-1,.12,.50,5778370.248
"1780",960000,336,.3e-1,.12,.50,5829894.638
"1781",10000,336,.3e-1,.12,.75,376355.136
"1782",60000,336,.3e-1,.12,.75,4241106.152
"1783",110000,336,.3e-1,.12,.75,6336439.585
"1784",160000,336,.3e-1,.12,.75,7415488.901
"1785",210000,336,.3e-1,.12,.75,7983222.156
"1786",260000,336,.3e-1,.12,.75,8293703.087
"1787",310000,336,.3e-1,.12,.75,8474755.737
"1788",360000,336,.3e-1,.12,.75,8590690.687
"1789",410000,336,.3e-1,.12,.75,8673863.749
"1790",460000,336,.3e-1,.12,.75,8740553.714
"1791",510000,336,.3e-1,.12,.75,8798950.736
"1792",560000,336,.3e-1,.12,.75,8853175.429
"1793",610000,336,.3e-1,.12,.75,8905300.949
"1794",660000,336,.3e-1,.12,.75,8956370.336
"1795",710000,336,.3e-1,.12,.75,9006908.364
"1796",760000,336,.3e-1,.12,.75,9057179.055
"1797",810000,336,.3e-1,.12,.75,9107315.245
"1798",860000,336,.3e-1,.12,.75,9157383.764
"1799",910000,336,.3e-1,.12,.75,9207418.238
"1800",960000,336,.3e-1,.12,.75,9257435.582
"1801",10000,336,.4e-1,.12,.25,539.499
"1802",60000,336,.4e-1,.12,.25,8489.166
"1803",110000,336,.4e-1,.12,.25,17791.113
"1804",160000,336,.4e-1,.12,.25,28003.621
"1805",210000,336,.4e-1,.12,.25,39106.313
"1806",260000,336,.4e-1,.12,.25,51079.273
"1807",310000,336,.4e-1,.12,.25,63903.028
"1808",360000,336,.4e-1,.12,.25,77558.544
"1809",410000,336,.4e-1,.12,.25,92027.212
"1810",460000,336,.4e-1,.12,.25,107290.838
"1811",510000,336,.4e-1,.12,.25,123331.637
"1812",560000,336,.4e-1,.12,.25,140132.220
"1813",610000,336,.4e-1,.12,.25,157675.589
"1814",660000,336,.4e-1,.12,.25,175945.125
"1815",710000,336,.4e-1,.12,.25,194924.581
"1816",760000,336,.4e-1,.12,.25,214598.073
"1817",810000,336,.4e-1,.12,.25,234950.074
"1818",860000,336,.4e-1,.12,.25,255965.403
"1819",910000,336,.4e-1,.12,.25,277629.219
"1820",960000,336,.4e-1,.12,.25,299927.013
"1821",10000,336,.4e-1,.12,.50,14426.632
"1822",60000,336,.4e-1,.12,.50,231670.459
"1823",110000,336,.4e-1,.12,.50,443916.636
"1824",160000,336,.4e-1,.12,.50,637120.436
"1825",210000,336,.4e-1,.12,.50,813512.7822
"1826",260000,336,.4e-1,.12,.50,975067.2637
"1827",310000,336,.4e-1,.12,.50,1123525.775
"1828",360000,336,.4e-1,.12,.50,1260425.723
"1829",410000,336,.4e-1,.12,.50,1387124.026
"1830",460000,336,.4e-1,.12,.50,1504818.311
"1831",510000,336,.4e-1,.12,.50,1614565.606
"1832",560000,336,.4e-1,.12,.50,1717298.850
"1833",610000,336,.4e-1,.12,.50,1813841.460
"1834",660000,336,.4e-1,.12,.50,1904920.188
"1835",710000,336,.4e-1,.12,.50,1991176.467
"1836",760000,336,.4e-1,.12,.50,2073176.430
"1837",810000,336,.4e-1,.12,.50,2151419.748
"1838",860000,336,.4e-1,.12,.50,2226347.434
"1839",910000,336,.4e-1,.12,.50,2298348.727
"1840",960000,336,.4e-1,.12,.50,2367767.172
"1841",10000,336,.4e-1,.12,.75,91266.018
"1842",60000,336,.4e-1,.12,.75,1468212.452
"1843",110000,336,.4e-1,.12,.75,2561073.852
"1844",160000,336,.4e-1,.12,.75,3349340.679
"1845",210000,336,.4e-1,.12,.75,3921920.818
"1846",260000,336,.4e-1,.12,.75,4341827.726
"1847",310000,336,.4e-1,.12,.75,4653665.310
"1848",360000,336,.4e-1,.12,.75,4889006.320
"1849",410000,336,.4e-1,.12,.75,5070199.442
"1850",460000,336,.4e-1,.12,.75,5213064.132
"1851",510000,336,.4e-1,.12,.75,5328798.146
"1852",560000,336,.4e-1,.12,.75,5425327.786
"1853",610000,336,.4e-1,.12,.75,5508263.663
"1854",660000,336,.4e-1,.12,.75,5581577.233
"1855",710000,336,.4e-1,.12,.75,5648079.679
"1856",760000,336,.4e-1,.12,.75,5709760.890
"1857",810000,336,.4e-1,.12,.75,5768029.402
"1858",860000,336,.4e-1,.12,.75,5823882.246
"1859",910000,336,.4e-1,.12,.75,5878025.166
"1860",960000,336,.4e-1,.12,.75,5930957.720
"1861",10000,336,.5e-1,.12,.25,81.420
"1862",60000,336,.5e-1,.12,.25,1582.346
"1863",110000,336,.5e-1,.12,.25,3649.888
"1864",160000,336,.5e-1,.12,.25,6165.276
"1865",210000,336,.5e-1,.12,.25,9124.208
"1866",260000,336,.5e-1,.12,.25,12522.540
"1867",310000,336,.5e-1,.12,.25,16356.167
"1868",360000,336,.5e-1,.12,.25,20621.024
"1869",410000,336,.5e-1,.12,.25,25313.083
"1870",460000,336,.5e-1,.12,.25,30428.353
"1871",510000,336,.5e-1,.12,.25,35962.881
"1872",560000,336,.5e-1,.12,.25,41912.752
"1873",610000,336,.5e-1,.12,.25,48274.084
"1874",660000,336,.5e-1,.12,.25,55043.035
"1875",710000,336,.5e-1,.12,.25,62215.798
"1876",760000,336,.5e-1,.12,.25,69788.600
"1877",810000,336,.5e-1,.12,.25,77757.706
"1878",860000,336,.5e-1,.12,.25,86119.412
"1879",910000,336,.5e-1,.12,.25,94870.052
"1880",960000,336,.5e-1,.12,.25,104005.993
"1881",10000,336,.5e-1,.12,.50,456.335
"1882",60000,336,.5e-1,.12,.50,9175.379
"1883",110000,336,.5e-1,.12,.50,19762.529
"1884",160000,336,.5e-1,.12,.50,31257.634
"1885",210000,336,.5e-1,.12,.50,43637.680
"1886",260000,336,.5e-1,.12,.50,56882.330
"1887",310000,336,.5e-1,.12,.50,70971.714
"1888",360000,336,.5e-1,.12,.50,85886.417
"1889",410000,336,.5e-1,.12,.50,101607.472
"1890",460000,336,.5e-1,.12,.50,118116.346
"1891",510000,336,.5e-1,.12,.50,135394.934
"1892",560000,336,.5e-1,.12,.50,153425.544
"1893",610000,336,.5e-1,.12,.50,172190.895
"1894",660000,336,.5e-1,.12,.50,191674.098
"1895",710000,336,.5e-1,.12,.50,211858.657
"1896",760000,336,.5e-1,.12,.50,232728.453
"1897",810000,336,.5e-1,.12,.50,254267.737
"1898",860000,336,.5e-1,.12,.50,276461.122
"1899",910000,336,.5e-1,.12,.50,299293.575
"1900",960000,336,.5e-1,.12,.50,322750.409
"1901",10000,336,.5e-1,.12,.75,10794.681
"1902",60000,336,.5e-1,.12,.75,223053.943
"1903",110000,336,.5e-1,.12,.75,444157.724
"1904",160000,336,.5e-1,.12,.75,645783.972
"1905",210000,336,.5e-1,.12,.75,830052.656
"1906",260000,336,.5e-1,.12,.75,998950.6740
"1907",310000,336,.5e-1,.12,.75,1154237.614
"1908",360000,336,.5e-1,.12,.75,1297471.630
"1909",410000,336,.5e-1,.12,.75,1430032.502
"1910",460000,336,.5e-1,.12,.75,1553142.061
"1911",510000,336,.5e-1,.12,.75,1667882.263
"1912",560000,336,.5e-1,.12,.75,1775211.206
"1913",610000,336,.5e-1,.12,.75,1875977.309
"1914",660000,336,.5e-1,.12,.75,1970931.865
"1915",710000,336,.5e-1,.12,.75,2060740.161
"1916",760000,336,.5e-1,.12,.75,2145991.327
"1917",810000,336,.5e-1,.12,.75,2227207.048
"1918",860000,336,.5e-1,.12,.75,2304849.290
"1919",910000,336,.5e-1,.12,.75,2379327.132
"1920",960000,336,.5e-1,.12,.75,2451002.827
"1921",10000,336,.6e-1,.12,.25,28.532
"1922",60000,336,.6e-1,.12,.25,652.153
"1923",110000,336,.6e-1,.12,.25,1622.338
"1924",160000,336,.6e-1,.12,.25,2877.300
"1925",210000,336,.6e-1,.12,.25,4415.096
"1926",260000,336,.6e-1,.12,.25,6234.086
"1927",310000,336,.6e-1,.12,.25,8332.638
"1928",360000,336,.6e-1,.12,.25,10709.129
"1929",410000,336,.6e-1,.12,.25,13361.948
"1930",460000,336,.6e-1,.12,.25,16289.490
"1931",510000,336,.6e-1,.12,.25,19490.163
"1932",560000,336,.6e-1,.12,.25,22962.380
"1933",610000,336,.6e-1,.12,.25,26704.567
"1934",660000,336,.6e-1,.12,.25,30715.156
"1935",710000,336,.6e-1,.12,.25,34992.592
"1936",760000,336,.6e-1,.12,.25,39535.324
"1937",810000,336,.6e-1,.12,.25,44341.815
"1938",860000,336,.6e-1,.12,.25,49410.533
"1939",910000,336,.6e-1,.12,.25,54739.956
"1940",960000,336,.6e-1,.12,.25,60328.574
"1941",10000,336,.6e-1,.12,.50,69.007
"1942",60000,336,.6e-1,.12,.50,1646.092
"1943",110000,336,.6e-1,.12,.50,3894.399
"1944",160000,336,.6e-1,.12,.50,6597.980
"1945",210000,336,.6e-1,.12,.50,9750.846
"1946",260000,336,.6e-1,.12,.50,13348.728
"1947",310000,336,.6e-1,.12,.50,17387.401
"1948",360000,336,.6e-1,.12,.50,21862.676
"1949",410000,336,.6e-1,.12,.50,26770.405
"1950",460000,336,.6e-1,.12,.50,32106.482
"1951",510000,336,.6e-1,.12,.50,37866.837
"1952",560000,336,.6e-1,.12,.50,44047.439
"1953",610000,336,.6e-1,.12,.50,50644.296
"1954",660000,336,.6e-1,.12,.50,57653.455
"1955",710000,336,.6e-1,.12,.50,65070.998
"1956",760000,336,.6e-1,.12,.50,72893.047
"1957",810000,336,.6e-1,.12,.50,81115.759
"1958",860000,336,.6e-1,.12,.50,89735.327
"1959",910000,336,.6e-1,.12,.50,98747.982
"1960",960000,336,.6e-1,.12,.50,108149.990
"1961",10000,336,.6e-1,.12,.75,388.263
"1962",60000,336,.6e-1,.12,.75,9624.954
"1963",110000,336,.6e-1,.12,.75,21459.678
"1964",160000,336,.6e-1,.12,.75,34217.310
"1965",210000,336,.6e-1,.12,.75,47857.249
"1966",260000,336,.6e-1,.12,.75,62358.497
"1967",310000,336,.6e-1,.12,.75,77700.652
"1968",360000,336,.6e-1,.12,.75,93863.794
"1969",410000,336,.6e-1,.12,.75,110828.475
"1970",460000,336,.6e-1,.12,.75,128575.708
"1971",510000,336,.6e-1,.12,.75,147086.955
"1972",560000,336,.6e-1,.12,.75,166344.119
"1973",610000,336,.6e-1,.12,.75,186329.530
"1974",660000,336,.6e-1,.12,.75,207025.936
"1975",710000,336,.6e-1,.12,.75,228416.496
"1976",760000,336,.6e-1,.12,.75,250484.766
"1977",810000,336,.6e-1,.12,.75,273214.693
"1978",860000,336,.6e-1,.12,.75,296590.602
"1979",910000,336,.6e-1,.12,.75,320597.192
"1980",960000,336,.6e-1,.12,.75,345219.522
"1981",10000,336,.7e-1,.12,.25,14.08
"1982",60000,336,.7e-1,.12,.25,364.04
"1983",110000,336,.7e-1,.12,.25,961.83
"1984",160000,336,.7e-1,.12,.25,1767.50
"1985",210000,336,.7e-1,.12,.25,2779.66
"1986",260000,336,.7e-1,.12,.25,3997.45
"1987",310000,336,.7e-1,.12,.25,5420.01
"1988",360000,336,.7e-1,.12,.25,7046.48
"1989",410000,336,.7e-1,.12,.25,8876.00
"1990",460000,336,.7e-1,.12,.25,10907.72
"1991",510000,336,.7e-1,.12,.25,13140.79
"1992",560000,336,.7e-1,.12,.25,15574.36
"1993",610000,336,.7e-1,.12,.25,18207.60
"1994",660000,336,.7e-1,.12,.25,21039.67
"1995",710000,336,.7e-1,.12,.25,24069.72
"1996",760000,336,.7e-1,.12,.25,27296.94
"1997",810000,336,.7e-1,.12,.25,30720.49
"1998",860000,336,.7e-1,.12,.25,34339.55
"1999",910000,336,.7e-1,.12,.25,38153.30
"2000",960000,336,.7e-1,.12,.25,42160.91
"2001",10000,336,.7e-1,.12,.50,24.397
"2002",60000,336,.7e-1,.12,.50,662.118
"2003",110000,336,.7e-1,.12,.50,1688.520
"2004",160000,336,.7e-1,.12,.50,3004.102
"2005",210000,336,.7e-1,.12,.50,4605.391
"2006",260000,336,.7e-1,.12,.50,6490.699
"2007",310000,336,.7e-1,.12,.50,8658.362
